Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,TIPO_MOV,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
PERFUMERIAS UNIDAS S.A.,2010103177,BELLEZA,PERF. SELECTIVA,5/01/2024,2642297,CALVIN KLEIN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,3,,,,681.56,,,,9.70,,,
PERFUMERIAS UNIDAS S.A.,2010103177,BELLEZA,PERF. SELECTIVA,5/01/2024,2642297,KENZO,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,3,,,,1023.24,,,,9.70,,,
PERFUMERIAS UNIDAS S.A.,2010103177,BELLEZA,PERF. SELECTIVA,5/01/2024,2642297,AZZARO,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,5,,,,1333.21,,,,16.17,,,
PERFUMERIAS UNIDAS S.A.,2010103177,BELLEZA,PERF. SELECTIVA,5/01/2024,2642297,DIOR,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,4,,,,1681.64,,,,12.93,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,15/01/2024,2644424,LOIS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,658,,,,52578.72,,,,171.34,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,15/01/2024,2644711,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,872,,,,66327.08,,,,227.07,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,15/01/2024,2644710,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,44,,,,3467.64,,,,47.26,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,15/01/2024,2644423,LOIS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,45,,,,3519.54,,,,48.34,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/01/2024,2646126,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,921,,,,76539.9,,,,239.83,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/01/2024,2646125,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,18,,,,1555.92,,,,19.33,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,5/01/2024,2642257,LOIS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,101,,,,8300.98,,,,108.49,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,5/01/2024,2642259,LOIS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1417,,,,113846.26,,,,368.99,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,2/01/2024,2640613,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,3802,,,,248800,,,,990.04,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,15/01/2024,2644605,MACHINE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1353,,,,90620.98,,,,352.32,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,15/01/2024,2644604,MACHINE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,114,,,,7121.69,,,,122.45,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,4/01/2024,2640819,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,962,,,,49368.27,,,,250.50,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,4/01/2024,2640818,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,28,,,,1067.64,,,,30.08,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,2/01/2024,2640600,MACHINE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,122,,,,9369.01,,,,131.05,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,2/01/2024,2640378,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,2802,,,,184505.29,,,,729.64,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,2/01/2024,2640601,MACHINE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1623,,,,125140.31,,,,422.63,,,
BRANDSMART INTERNATIONAL S.A.C.,2060241389,MUJER,MARCAS JUVENIL NACIONAL MUJER,2/01/2024,2640377,BRONCO,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,94,,,,5816.54,,,,100.97,,
MANUFACTURAS SAN ISIDRO,2010129885,INFANTIL,MARCAS NACIONAL NINA,18/01/2024,2646058,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,468,,,,28177.47,,,,121.87,,,
MANUFACTURAS SAN ISIDRO,2010129885,INFANTIL,MARCAS NACIONAL NINA,18/01/2024,2645113,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,17,,,,1122.51,,,,18.26,,
MANUFACTURAS SAN ISIDRO,2010129885,INFANTIL,MARCAS NACIONAL NINO,18/01/2024,2645098,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,16,,,,1320.64,,,,17.19,,
MANUFACTURAS SAN ISIDRO,2010129885,INFANTIL,MARCAS NACIONAL NINO,18/01/2024,2645099,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,258,,,,21295.32,,,,67.18,,,
MANUFACTURAS SAN ISIDRO,2010129885,BELLEZA,MARCAS LENCERIA NACIONAL,18/01/2024,2645184,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,22,,,,892.98,,,,23.63,,
MANUFACTURAS SAN ISIDRO,2010129885,BELLEZA,MARCAS LENCERIA NACIONAL,18/01/2024,2645185,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,340,,,,13800.6,,,,88.54,,,
MANUFACTURAS SAN ISIDRO,2010129885,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/01/2024,2646324,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1043,,,,97039.68,,,,271.60,,,
MANUFACTURAS SAN ISIDRO,2010129885,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,20/01/2024,2646322,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,24,,,,2557.44,,,,25.78,,
MANUFACTURAS SAN ISIDRO,2010129885,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,16/01/2024,2645371,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1903,,,,149070.13,,,,495.54,,,
MANUFACTURAS SAN ISIDRO,2010129885,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,16/01/2024,2645370,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,46,,,,3567.14,,,,49.41,,
MANUFACTURAS SAN ISIDRO,2010129885,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,4/01/2024,2640971,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,3446,,,,294719.55,,,,897.34,,,
MANUFACTURAS SAN ISIDRO,2010129885,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,4/01/2024,2640970,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,59,,,,5357.77,,,,63.37,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,19/01/2024,2646009,SQUEEZE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,787,,,,47918.9,,,,204.93,,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,19/01/2024,2646008,SQUEEZE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,29,,,,2208.37,,,,31.15,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,20/01/2024,2646341,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,24,,,,1882.2,,,,25.78,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,20/01/2024,2646342,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,216,,,,17253.2,,,,56.25,,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,16/01/2024,2644632,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,582,,,,53159.88,,,,151.55,,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,16/01/2024,2644631,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,19,,,,1735.46,,,,20.41,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,13/01/2024,2644632,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1989,,,,150801.49,,,,517.94,,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,13/01/2024,2644631,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,72,,,,5317.64,,,,77.34,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,4/01/2024,2640953,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1186,,,,92150.34,,,,308.83,,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,4/01/2024,2640872,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,2613,,,,200528.15,,,,680.43,,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,4/01/2024,2640952,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,37,,,,2735.08,,,,39.74,,
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,4/01/2024,2640871,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,94,,,,7763.64,,,,100.97,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643813,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,NORMAL,CROSS,0.20,0.00,0.00,0.00,1192,,,,58203.38,,,,232.80,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643813,NIKE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,0.00,0.00,88,,,,3344.88,,,,17.19,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643813,NIKE,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,329,,,,15644.96,,,,64.25,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643057,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,NORMAL,CROSS,0.62,0.00,0.00,0.00,800,,,,43208.68,,,,494.76,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643057,NIKE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,132,,,,7594.68,,,,34.37,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643234,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,NORMAL,PICK,0.00,0.20,0.00,0.00,,12,,,,1117.08,,,,2.34,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643038,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,NORMAL,PICK,0.00,2.75,0.00,0.00,,12,,,,588.36,,,,32.94,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643824,NIKE,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,0.20,0.00,0.00,,24,,,,1639.32,,,,4.69,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643825,NIKE,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,260,,,,14289.4,,,,50.78,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643039,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,NORMAL,CROSS,0.62,0.00,0.00,0.00,120,,,,6213.6,,,,74.21,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643039,NIKE,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,72,,,,5909.76,,,,18.75,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643048,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,NORMAL,PICK,0.00,2.75,0.00,0.00,,6,,,,492.48,,,,16.47,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643812,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,NORMAL,PICK,0.00,0.20,0.00,0.00,,48,,,,2617.68,,,,9.37,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,18/01/2024,2643235,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,NORMAL,CROSS,0.20,0.00,0.00,0.00,60,,,,5585.4,,,,11.72,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,18/01/2024,2643033,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,1597,,,,279287,,,,623.79,,,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,18/01/2024,2643032,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,398,,,,62472.3,,,,677.97,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,18/01/2024,2643867,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,406,,,,41904.4,,,,158.58,,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,18/01/2024,2643810,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,60,,,,8229.6,,,,23.44,,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,18/01/2024,2643866,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,35,,,,3428.96,,,,59.62,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,3/01/2024,2640839,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,12,,,,1447.68,,,,20.44,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,3/01/2024,2640840,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,84,,,,10133.76,,,,32.81,,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,18/01/2024,2644848,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,427,,,,70786.03,,,,166.79,,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,18/01/2024,2644847,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,35,,,,5340.47,,,,59.62,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,3/01/2024,2640836,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,643,,,,112965.94,,,,251.16,,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,3/01/2024,2640835,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,36,,,,5995.44,,,,61.32,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,18/01/2024,2643899,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,36,,,,5863.2,,,,61.32,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,18/01/2024,2643900,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,244,,,,41730.04,,,,95.31,,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,3/01/2024,2640845,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,48,,,,4402.32,,,,81.77,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,3/01/2024,2640846,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,996,,,,88952.64,,,,389.04,,,
BETA PERU S.A.,2013644136,BELLEZA,MARCAS CORSETERIA NACIONAL,17/01/2024,2644628,CACHET,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,366,,,,9110.19,,,,71.48,,,
BETA PERU S.A.,2013644136,BELLEZA,MARCAS CORSETERIA NACIONAL,17/01/2024,2644628,CACHET,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,40,,,,815.2,,,,10.42,,,
BETA PERU S.A.,2013644136,BELLEZA,MARCAS CORSETERIA NACIONAL,17/01/2024,2644692,TALL,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,83,,,,928.55,,,,16.21,,,
BETA PERU S.A.,2013644136,BELLEZA,MARCAS CORSETERIA NACIONAL,17/01/2024,2644692,TALL,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,15,,,,547.4,,,,3.91,,,
BETA PERU S.A.,2013644136,BELLEZA,MARCAS CORSETERIA NACIONAL,17/01/2024,2644902,LAURA,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,355,,,,12147.59,,,,69.33,,,
BETA PERU S.A.,2013644136,BELLEZA,MARCAS CORSETERIA NACIONAL,17/01/2024,2644691,TALL,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,0.20,0.00,0.00,,10,,,,109.76,,,,1.95,,
BETA PERU S.A.,2013644136,BELLEZA,MARCAS LENCERIA NACIONAL,17/01/2024,2645381,LAURA,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,135,,,,5041.93,,,,35.15,,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,19/01/2024,2645261,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,78,,,,4006.2,,,,83.78,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,19/01/2024,2645262,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,3308,,,,170914.7,,,,861.40,,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,17/01/2024,2640993,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,470,,,,28355.4,,,,504.85,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,17/01/2024,2640994,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,3078,,,,199536.8,,,,801.51,,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,5/01/2024,2640994,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1462,,,,76755,,,,380.70,,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,12/01/2024,2640994,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,2151,,,,120249.7,,,,560.12,,,
SKECHERS PERU S.A.,2060050854,DEPORTES,ZAPATILLAS TERCERO,9/01/2024,2642073,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,1188,,,,136012.8,,,,464.03,,,
SKECHERS PERU S.A.,2060050854,DEPORTES,ZAPATILLAS TERCERO,9/01/2024,2642072,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,108,,,,12550.56,,,,183.97,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO JUVENIL URBANO,8/01/2024,2641977,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,588,,,,47192.64,,,,229.67,,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO JUVENIL URBANO,8/01/2024,2641976,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,72,,,,5934.72,,,,122.65,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,8/01/2024,2642314,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,180,,,,23047.2,,,,306.62,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,8/01/2024,2642322,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,1488,,,,183865.44,,,,581.21,,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO HOMBRE URBANO,8/01/2024,2642303,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,0.00,0.00,,48,,,,5945.28,,,,81.77,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO HOMBRE URBANO,8/01/2024,2642061,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,300,,,,23232,,,,117.18,,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO HOMBRE URBANO,8/01/2024,2642304,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,588,,,,73524,,,,229.67,,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO HOMBRE URBANO,9/01/2024,2642304,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,0.00,0.00,12,,,,1457.28,,,,4.69,,,
KP DESIGN S.A.C.,2039275155,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,20/01/2024,2646253,KAYRA MAN,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,40,,,,2357.44,,,,42.97,,
KP DESIGN S.A.C.,2039275155,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,20/01/2024,2644505,KAYRA MAN,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,14,,,,995.96,,,,3.65,,,
