Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,TIPO_MOV,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,8/02/2024,2649314,PLAY DOH,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.39,,0.00,,40,,,,759.2,,,,15.50,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,8/02/2024,2649214,HASBRO GAMING,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,1.00,,0.00,,12,,,,585.12,,,,11.95,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,8/02/2024,2649214,NERF,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.59,,0.00,,12,,,,346.52,,,,7.07,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,8/02/2024,2649214,PLAY DOH,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,1.40,,0.00,,6,,,,411.88,,,,8.41,,
HASBRO PERU S.R.L.,2052331781,INFANTIL,JUGUETERIA,8/02/2024,2649265,PLAY DOH,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.78,,0.00,,7,,,,268.11,,,,5.47,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,22/01/2024,2644958,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,126,,,,11162.34,,,,407.40,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,22/01/2024,2644957,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,4,,,,363.4,,,,45.05,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,23/01/2024,2646561,MAC,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,0.20,,0.00,,60,,,,0.6,,,,11.72,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,26/01/2024,2644958,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,69,,,,4873.47,,,,223.10,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,26/01/2024,2644957,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,2,,,,141.26,,,,22.52,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650278,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,152,,,,14187.86,,,,491.46,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650752,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,197,,,,18361.81,,,,636.96,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650366,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,65,,,,6945.6,,,,210.16,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650297,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,593,,,,49016.68,,,,1917.35,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650367,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,521,,,,37478.7,,,,1684.55,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650277,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,4,,,,506.26,,,,45.05,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650296,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,7,,,,726.7,,,,78.84,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650279,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,14,,,,1268.32,,,,45.27,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,12/02/2024,2650365,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,3,,,,220.69,,,,33.79,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,13/02/2024,2650752,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,46,,,,8581.56,,,,148.73,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,13/02/2024,2650751,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,8,,,,1509.16,,,,90.10,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,9/02/2024,2650217,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,5,,,,387.02,,,,56.31,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,9/02/2024,2650181,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,26,,,,2257.13,,,,292.82,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,9/02/2024,2650214,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,6,,,,294.24,,,,67.57,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648810,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,21,,,,2512.1,,,,236.51,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648727,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,20,,,,1806.95,,,,64.67,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648811,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,224,,,,26087.64,,,,724.26,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648815,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,543,,,,49730.96,,,,1755.68,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648733,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,2267,,,,185127.13,,,,7329.89,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648814,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,40,,,,3100.85,,,,450.49,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648732,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,129,,,,13080.01,,,,1452.84,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648726,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,10,,,,1140.18,,,,112.62,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648776,MAC,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,0.20,,0.00,,50,,,,0.5,,,,9.77,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648782,CLINIQUE,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,0.20,,0.00,,30,,,,0.3,,,,5.86,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648664,ESTEE LAUDER,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,0.20,0.00,,0.00,62,,,,0.62,,,,12.11,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,3/02/2024,2648777,MAC,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,0.20,0.00,,0.00,416,,,,4.16,,,,81.24,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,6/02/2024,2649244,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,905,,,,68915.2,,,,2926.14,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,6/02/2024,2649036,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,13,,,,910.6,,,,146.41,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,6/02/2024,2649243,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,93,,,,6921.6,,,,1047.39,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,6/02/2024,2649037,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,337,,,,22392.77,,,,1089.62,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,15/02/2024,2649238,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,142,,,,13090.54,,,,459.13,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,7/02/2024,2649433,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,78,,,,7179.22,,,,252.20,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,7/02/2024,2649415,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,461,,,,39534.26,,,,1490.55,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,7/02/2024,2649419,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,9,,,,1081.98,,,,29.10,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,7/02/2024,2649421,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,2,,,,188.64,,,,6.47,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651808,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,16,,,,3235.19,,,,180.20,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651809,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,51,,,,5981.8,,,,164.90,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651588,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,195,,,,18896.17,,,,630.49,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651795,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,20,,,,1854.41,,,,225.25,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651802,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,503,,,,41379.98,,,,1626.35,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651804,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,1,,,,88.39,,,,11.26,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651829,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,27,,,,1910.72,,,,304.08,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651801,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,14,,,,1381.04,,,,157.67,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651587,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,25,,,,2478.78,,,,281.56,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651796,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,3,,,,193.97,,,,33.79,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651739,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,4,,,,363.4,,,,45.05,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651805,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,,0.00,5,,,,299.55,,,,16.17,,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,19/02/2024,2651831,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,,0.00,,3,,,,351.99,,,,33.79,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,31/01/2024,2647764,MAC,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,0.20,0.00,,0.00,569,,,,5.69,,,,111.13,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,22/01/2024,2644445,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,157,,,,6299.89,,,,40.88,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,22/01/2024,2644444,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,,0.00,,30,,,,1220.34,,,,32.22,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,22/01/2024,2646749,MARATHON,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,,0.00,,64,,,,7793.28,,,,68.75,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,22/01/2024,2646750,MARATHON,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,568,,,,69165.36,,,,147.91,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,24/01/2024,2645224,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,162,,,,7047.36,,,,42.18,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,24/01/2024,2645223,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,,0.00,,18,,,,793.2,,,,19.33,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,24/01/2024,2645269,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,0.20,,0.00,,24,,,,1156.86,,,,4.69,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,24/01/2024,2645270,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,,0.00,372,,,,17683.38,,,,72.65,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,13/02/2024,2650422,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,,0.00,,158,,,,7894.6,,,,169.72,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,13/02/2024,2650423,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,1889,,,,90453.69,,,,491.90,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,1/02/2024,2647621,MARATHON,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,,0.00,171,,,,20822.67,,,,44.53,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,13/02/2024,2650238,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,,0.00,406,,,,44916.36,,,,158.58,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,13/02/2024,2650237,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,,0.00,,143,,,,15710.23,,,,243.59,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,CALZADO,CALZADO ESCOLAR,9/02/2024,2649066,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,,0.00,1367,,,,94325.9,,,,533.95,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,CALZADO,CALZADO ESCOLAR,9/02/2024,2649065,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,,0.00,,46,,,,3172.84,,,,78.36,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,CALZADO,CALZADO ESCOLAR,27/01/2024,2645473,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,,0.00,,48,,,,3305.04,,,,81.77,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,CALZADO,CALZADO ESCOLAR,27/01/2024,2645474,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,,0.00,443,,,,30604.7,,,,173.04,,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,CALZADO,CALZADO ESCOLAR,20/02/2024,2651765,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,PICK,0.00,1.70,,0.00,,8,,,,528.8,,,,13.63,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,CALZADO,CALZADO ESCOLAR,20/02/2024,2651766,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,CROSS,0.39,0.00,,0.00,676,,,,46220.89,,,,264.05,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645992,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.59,0.00,,0.00,216,,,,6212.16,,,,126.83,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645992,DISNEY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.88,0.00,,0.00,10,,,,431.6,,,,8.81,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645992,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.65,0.00,,0.00,220,,,,7023.6,,,,143.39,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645992,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.53,0.00,,0.00,102,,,,2644.72,,,,53.99,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645992,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.41,0.00,,0.00,36,,,,723.96,,,,14.78,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645992,TOY STORY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.00,0.00,,0.00,6,,,,293.58,,,,5.99,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645992,UNO,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.23,0.00,,0.00,108,,,,1238.76,,,,25.29,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645992,MATCH BOX,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.59,0.00,,0.00,72,,,,2070.72,,,,42.28,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2646241,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.12,0.00,,0.00,18000,,,,102780,,,,2098.34,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645979,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.41,,0.00,,4,,,,80.44,,,,1.64,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645980,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.18,0.00,,0.00,24,,,,1381.68,,,,28.21,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645980,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.33,0.00,,0.00,240,,,,3859.2,,,,78.79,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645980,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.56,0.00,,0.00,112,,,,3059.12,,,,62.45,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,25/01/2024,2645980,THOMAS & FRIENDS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.29,0.00,,0.00,20,,,,1266.6,,,,25.86,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650163,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,1.48,,0.00,,22,,,,1594.96,,,,32.56,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650163,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,1.67,,0.00,,12,,,,978.98,,,,19.99,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650163,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,1.41,,0.00,,2,,,,138.18,,,,2.82,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650163,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,3.29,,0.00,,7,,,,1129.1,,,,23.05,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650163,UNO,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,1.35,,0.00,,4,,,,264.84,,,,5.41,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650163,UNO,PQ,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,0.94,,0.00,,8,,,,368.32,,,,7.52,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650473,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.33,0.00,,0.00,24,,,,385.92,,,,7.88,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650473,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.29,0.00,,0.00,108,,,,1549.8,,,,31.64,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650473,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.69,0.00,,0.00,50,,,,1691.28,,,,34.53,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650473,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.41,0.00,,0.00,6,,,,120.66,,,,2.46,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650473,THOMAS & FRIENDS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.29,0.00,,0.00,8,,,,506.64,,,,10.34,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650448,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.12,0.00,,0.00,3320,,,,19086.24,,,,389.66,,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,13/02/2024,2650448,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.67,0.00,,0.00,403,,,,13202.72,,,,269.54,,,
